Boolean_DocID,Boolean_Score,Boolean_DocName,VSM_DocID,VSM_Score,VSM_DocName,BM25_DocID,BM25_Score,BM25_DocName
5,1.0,doc6.txt,0,0.5969026616819275,doc1.txt,0,1.9955598422225813,doc1.txt
,,,5,0.1807560793165188,doc6.txt,5,1.0866730412953918,doc6.txt
,,,2,0.13004019600562666,doc3.txt,2,1.108433826596556e-10,doc3.txt
,,,4,0.10661428296152384,doc5.txt,4,9.274194315273603e-11,doc5.txt
